alu_customer_number,alu_customer_account_code,alu_customer_account_name,alu_financial_customer_group_code,alu_financial_customer_group_name,alu_legal_name,created_date,created_user,modified_date,modified_user,nokia_account_id,nokia_legal_account_name,x_mark,x_mark_err
1000060696,ROUZZZ5,INTERCO CONSO-ROU,CZZZ5,INTERCO CONSO,NOKIA SOLUTIONS AND NETWORKS ROMANIA SRL,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000050191,KORX572,HOTH-KOR,CXQZM,HOTH-KOR,PACNET CABLE KOREA LTD.,1518266720000000,,1518266720000000,,301008999,Pacnet Cable Korea Ltd.,true,
1000056063,FRO0001,FAROESE TELECOM FRO,CDNK8,OTHER SERV. PROVIDERS-DNK,FTNET,1518266720000000,,1518266720000000,,301004848,Faroese Telecom,,
1000059962,USAZZZ5,INTERCO CONSO-USA,CZZZ5,INTERCO CONSO,NOKIA OF AMERICA CORPORATION,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000033393,USAV646,TEPS UTILITIES-USA,CXP6Q,TEPS UTILITIES-USA,INTERSTATE POWER AND LIGHT COMPANY,1518266720000000,,1518266720000000,,301008568,Interstate Power and Light Company,true,
1000064148,BRA0005,OI FIXED-SP,C4112,OI-SP-BRA,BRASIL TELECOM COMUNICACAO MULTIMIDIA,1518266720000000,,1518266720000000,,301001451,Brasil Telecom Cabos Submarinos Ltd,,
1000066871,EGY0004,EGYPTIAN ELECTRICITY TRANSMISSION EGY,CXP32,VM UTILITIES-EGY,ORASCOM CONSTRUCTION,1518266720000000,,1518266720000000,,301035249,Orascom Construction,true,
1000055884,UKRX403,OTHER TXLE-UKR,CXQRY,OTHER TECHNICAL XTRA LARGE ENTERPRISE-UKR,ALCATEL-LUCENT ENTERPRISE UKRAINE LLC,1518266720000000,,1518266720000000,,301033916,Alcatel-Lucent Enterprise Ukraine Llc,true,
1000018714,BRA0014,CLARO-SP,C5796,AMERICAMOVIL-BRA,CLARO S.A.,1518266720000000,,1518266720000000,,301001424,Claro S.A. (Brasil),,
1000063681,THAX364,TXLE-INDIRECT-THA,CXQPO,TXLE-INDIRECT-THA,"ACA PACIFIC GROUP CO., LTD.",1519213588000000,,1519213588000000,,301036680,"ACA PACIFIC GROUP CO., LTD.",true,
1000040294,AGO0006,GOVERNMENT OFFICES / MINISTRIES OF ANGOLA,CXP7H,VM PUBLIC SECTOR-AGO,MINISTERIO DA SAUDE DE ANGOLA,1518266720000000,,1518266720000000,,301009852,Ministerio da Saude de Angola,true,
1000047629,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,LINN COUNTY,1518266720000000,,1518266720000000,,301008688,Linn County,true,
1000068568,CANW679,TEPS GOVERNMENT-INDIRECT-CAN,CXQDJ,TEPS GOVERNMENT-INDIRECT-CAN,GOVERNMENT OF NEWFOUNDLAND AND LABRADOR,1522041250000000,,1522041250000000,,301036889,Government of Newfoundland and,true,
1000003201,CHE0456,SKYGUIDE,CXPDY,VM TRANSPORT-CHE,SKYGUIDE,1518266720000000,,1518266720000000,,301031650,Skyguide,true,
1000002793,ITA9999,OTHER CUSTOMERS IN ITALY,CITA9,OTHER CUSTOMERS IN ITALY,NEXANS ITALIA S P A,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000028724,PRTX682,ENTERPRISE-CHAN-PRT,CXR2D,ENTERPRISE-CHAN-PRT,"TECNIDATA SI - SERVICOS E EQUIPAMENTOS DE INFORMATICA, S.A.",1518266720000000,,1518266720000000,,301031757,Tecnidata Si,true,
1000068058,GBRW753,SI PUBLIC SECTOR-CHAN-GBR,CXQAU,VM PUBLIC SECTOR-CHAN-GBR,5G NORTH EAST,1518266720000000,,1518266720000000,,301036411,5G North East,true,
1000022910,BRA0007,TELEFONICA-SP,C4098,TELEFONICA-SP-BRA,ATENTO BRASIL S/A.,1518266720000000,,1518266720000000,,301000410,Telefnica Brasil S.A.,,
301012881,,,,,OJSC MegaFon - Central Branch Russia(ON),1519213588000000,,1519213588000000,,301012881,OJSC MegaFon - Central Branch Russia(ON),true,
1000022688,RUS9999,OTHER CUSTOMERS IN RUSSIAN FEDERATION,CRUS9,OTHER CUSTOMERS IN RUSSIAN FEDERATION,CJSC NVISION GROUP,1518266720000000,,1518266720000000,,301003802,ZAO NVision Group,true,
1000049825,USAX464,TXLE WEST-USA,CXQS2,TXLE WEST-USA,SONIM TECHNOLOGIES INC,1518266720000000,,1518266720000000,,301006876,Sonim Technologies Inc.,true,
1000064629,INDA982,VODAFONE-IND,CX6NR,VODAFONE-IND,"VODAFONE MOBILE SERVICES LTD (MNG) (MG-IN06), THE METROPOLITAN F.P.NO.27, SURVEY NO. 21",1518266720000000,,1518266720000000,,301000852,Vodafone India Limited,,
301005227,,,,,Ericsson Slovakia spol. s. r.o.,1519213588000000,,1519213588000000,,301005227,Ericsson Slovakia spol. s. r.o.,true,
1000000152,MEX9998,OTHER SERV. PROVIDERS-MEX,C0834,OTHER SERV. PROVIDERS-MEX,AVANTEL INFRAESTRUCTURA S. DE R.L DE C.V.,1518266720000000,,1518266720000000,,301007864,Avantel Infraestructura S. De R.L de C.V,true,
1000042143,USAU724,TEPS OTHER-USA,CXP10,TEPS OTHER-USA,BALTIMORE CONVENTION CENTER,1518266720000000,,1518266720000000,,301001907,Baltimore Convention Center,true,
1000062569,ARE9999,OTHER CUSTOMERS IN UNITED ARAB EMIRATES,CARE9,OTHER CUSTOMERS IN UNITED ARAB EMIRATES,ONECLOUD,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000041324,CHNU263,TEPS TRAN-CN-HQ,CXQVY,TEPS TRAN-RAIL-CHN,SHANXI RAILWAY CONSTRUCTION CORPORA,1518266720000000,,1518266720000000,,301032820,Shanxi Railway Const,true,
1000064623,INDA982,VODAFONE-IND,CX6NR,VODAFONE-IND,"VODAFONE MOBILE SERVICES LTD (ORI) ODISHA CIRCLE-IN17, UNIT-41, E-52,INFOCITY,CHANDAKA INDL. ESTATE",1518266720000000,,1518266720000000,,301000852,Vodafone India Limited,,
1000012667,ARGV873,VM-UTIL-ARG,CXP1D,VM UTILITIES-ARG,COOPERATIVA DE ELECTRICIDAD LTDA DE SAN MIGUEL ARCANGEL,1518266720000000,,1518266720000000,,301033336,Cooperativa De Electricidad Ltda,true,
1000064708,KAZ0023,OJSC KAZTRANSCOM,C0809,OTHER SERV. PROVIDERS-KAZ,BM TELECOM LLP,1518266720000000,,1518266720000000,,301003011,Kazakhtelecom JSC,,
301002242,,,,,Isolectra (Malaysia) Sdn Bhd,1519213588000000,,1519213588000000,,301002242,Isolectra (Malaysia) Sdn Bhd,true,
1000018710,BRA0014,CLARO-SP,C5796,AMERICAMOVIL-BRA,CLARO S.A.,1518266720000000,,1518266720000000,,301001424,Claro S.A. (Brasil),,
1000012951,ARG0650,INETLLIGENT S.R.L.,CXQQB,HOTH-INDIRECT-ARG,MRM WORLDWIDE ARGENTINA SRL,1518266720000000,,1518266720000000,,301008840,MRM Worldwide Argentina SRL,true,
301003163,,,,,Iran Mobin,1519213588000000,,1519213588000000,,301003163,Iran Mobin,true,
1000068196,USAX464,TXLE WEST-USA,CXQS2,TXLE WEST-USA,WIPRO LIMITED,1518266720000000,,1518266720000000,,301036533,Wipro Limited,true,
301004676,,,,,HONOH Limited,1519213588000000,,1519213588000000,,301004676,HONOH Limited,true,
1000003182,CHEW719,OTHER TECHNICAL XTRA LARGE ENTERPRISE (TXLE)-CHE,CXQ9W,OTHER TECHNICAL XTRA LARGE ENTERPRISE-CHE,TAMEDIA AG,1518266720000000,,1518266720000000,,301031737,Tamedia AG,true,
1000052483,MRT0003,GOVERNMENT OFFICES / MINISTRIES OF MAURITANIA,CXPAN,VM PUBLIC SECTOR-MRT,GOVERNMENT OF MAURITANIA,1518266720000000,,1518266720000000,,301009812,Government Of Mauritania,true,
1000000595,DEUT870,DEUTSCHE BAHN,CDEU7,ENTERPRISE-DEU,DB REISE & TOURISTIK AG,1518266720000000,,1518266720000000,,301003782,Deutsche Bahn Others,,
1000052694,SAUT068,NATIONAL GRID - SAU,CXRDA,NATIONAL GRID - SAU,NATIONAL GRID SA,1518266720000000,,1518266720000000,,301009868,National Grid Sa,true,
301015597,,,,,Thales Espana Group S.A.U. (ON),1519213588000000,,1519213588000000,,301015597,Thales Espana Group S.A.U. (ON),true,
1000014869,ARGW815,VM PUBLIC SECTOR-INDIRECT-ARG,CXQCV,VM PUBLIC SECTOR-INDIRECT-ARG,COOP. DE PROVISION DE  SERV. TELEFONICOS Y OTROS  SERV. PUBLICOS BENAVIDEZ LTDA,1518266720000000,,1518266720000000,,301008061,Coop. de Provision de Serv. Telefonicos,true,
1000037653,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,JEFFERSON COUNTY OHIO,1518266720000000,,1518266720000000,,301008601,Jefferson County Ohio,true,
1000021092,BRA0005,OI FIXED-SP,C4112,OI-SP-BRA,TELEMAR NORTE LESTE S/A,1518266720000000,,1518266720000000,,301000554,Telemar Norte Leste Participacoes S.A.,,
1000000309,ARG0001,TELEFONICA DE ARGENTINA,C4000,TELEFONICA-SP-ARG,TELEFONICA DE ARGENTINA S.A.,1518266720000000,,1518266720000000,,301000414,Telefnica de Argentina S.A.,,
1000056617,DEUW711,OTHER TECHNICAL XTRA LARGE ENTERPRISE (TXLE)-CHAN-DEU,CXQFP,OTHER TECH. XTRA LARGE ENT.-CHAN-DEU,"LIDL DIENSTLEISTUNGS GMBH & CO., KG",1518266720000000,,1518266720000000,,301031056,"Lidl Dienstleistungs GmbH & Co., KG",true,
1000055835,ITAA95X,NON TRADE-ITA,CXIIT,NON TRADE-ITA,ITALIFT STORAGE SYSTEMS,1518266720000000,,1518266720000000,,301002301,NON TRADE EUR Customers,,
1000010225,FRAT851,NON TRADE-FR,C8519,NON TRADE-FRA,GROUPE MARAIS,1518266720000000,,1518266720000000,,301002301,NON TRADE EUR Customers,,
1000005287,ESPW797,SI UTILITIES-CHAN-ESP,CXQC2,VM UTILITIES-CHAN-ESP,"UNION FENOSA, REDES DE TELECOM",1518266720000000,,1518266720000000,,301031874,"Union Fenosa, Redes de Telecom",true,
1000028262,SVKA210,BRITISH TELECOM-SVK,C0041,BRITISH TELECOM-SVK,"BT SLOVAKIA, S.R.O.",1518266720000000,,1518266720000000,,301001865,BT Slovakia s.r.o.,true,
1000002977,ESPU217,IPS-OTHER TRANSPORT-ES,CXPEK,VM TRANSPORT-ESP,GESTOR DE INFRAESTRUCTURAS FERROVIARIAS,1518266720000000,,1518266720000000,,301006517,Metro De Madrid S.A.,,
1000048657,THA0060,MINISTRY OF DEFENCE-THA,CXPC3,TEPS GOVT-THA,MINISTRY OF DEFENCE,1518266720000000,,1518266720000000,,301000846,Ministry of Defence (Thailand),true,
1000033994,ITAV209,VM PUBLIC SECTOR-ITA,CXP9N,VM PUBLIC SECTOR-ITA,NATO NCSA NAPLES SECTOR - BUDGET SECTION,1518266720000000,,1518266720000000,,301031284,NATO NCSA,true,
1000035442,HUN9999,OTHER CUSTOMERS IN HUNGARY,CHUN9,OTHER CUSTOMERS IN HUNGARY,PROLAN IRANYITASTECHNIKAI ZRT,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
301004732,,,,,KINBER,1519213588000000,,1519213588000000,,301004732,KINBER,true,
1000001177,ESPU217,IPS-OTHER TRANSPORT-ES,CXPEK,VM TRANSPORT-ESP,"METRO DE MADRID, S.A.",1518266720000000,,1518266720000000,,301006517,Metro De Madrid S.A.,,
1000052577,VENU729,TXLE-VE,CXP15,TXLE-VEN,"EL PAIS TELEVISION , C.A.",1518266720000000,,1518266720000000,,301001235,"El Pais Television , C.A.",true,
1000025069,CANU537,TXLE-CAN,CXPYJ,TXLE-CAN,SIERRA WIRELESS INC,1518266720000000,,1518266720000000,,301006570,Sierra Wireless Inc.,true,
1000034846,MEXA9B5,NON TRADE-MEX,CXIJY,NON TRADE-MEX,"GATEWAY TELECOMUNICACIONES, S.A. DE C.V.",1518266720000000,,1518266720000000,,301000595,NON TRADE LAT Customers,,
1000005576,TUNZZZ5,INTERCO CONSO-TUN,CZZZ5,INTERCO CONSO,ALCATEL-LUCENT TUNISIE SA,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000028258,BRA9998,OTHER SERV. PROVIDERS-BRA,CBRA8,OTHER SERV. PROVIDERS-BRA,ALGAR CELULAR S/A,1518266720000000,,1518266720000000,,301006162,Algar Telecom S.A.,,
301004734,,,,,Diseo de Publicidad Celulares S.A.,1519213588000000,,1519213588000000,,301004734,Diseo de Publicidad Celulares S.A.,true,
1000012496,ARGW167,TXLE-ARG,CXQ39,TXLE-ARG,BANCO SANTANDER RIO S.A.,1518266720000000,,1518266720000000,,301007045,Banco Santander Rio S.A.,true,
1000068026,ESPA982,TELEFONICA-ESP,C4046,TELEFONICA-ESP,TELXIUS CABLE ESPANA S.L.,1518266720000000,,1518266720000000,,301036385,Telxius Cable Espana S.L.,true,
1000023009,BRAA521,SIEMENS-INDIRECT-TRAN-BRA,C5651,SIEMENS-INDIRECT-TRAN-BRA,SIEMENS LTDA,1518266720000000,,1518266720000000,,301000159,Siemens Ltda. (Brazil),,
1000067523,CIVX896,GEPS-UTIL-CIV,CXR7G,GEPS-UTIL-CIV,GROUPEMENT DES SERVICES  EAU ET ELECTRICITE,1518266720000000,,1518266720000000,,301035823,GROUPEMENT DES SERVICES,true,
1000040397,DEU9998,OTHER SERV. PROVIDERS-DEU,CDEU8,OTHER SERV. PROVIDERS-DEU,COM-IN TELEKOMMUNIKATIONS GMBH,1518266720000000,,1518266720000000,,301030463,COM-IN Telekommunikations GmbH,true,
1000018842,BRA0197,HOTEL BRAZIL,CBRA7,ENTERPRISE-INDIRECT-BRA,IATE CLUBE DA BAHIA.,1518266720000000,,1518266720000000,,301007251,Iate Clube Da Bahia.,true,
1000019427,ARGW167,TXLE-ARG,CXQ39,TXLE-ARG,VIAJES FALABELLA S.A.,1518266720000000,,1518266720000000,,301007497,Viajes Falabella S.A.,true,
1000026322,USAT953,TIER2 CABLE-USA,CXR89,TIER2 CABLE-USA,KNOLOGY INC,1518266720000000,,1518266720000000,,301033473,Knology Inc,true,
1000053862,VNMX952,TXLE-VNM,CXR9C,TXLE-VNM,SUN GROUP,1518266720000000,,1518266720000000,,301001215,Sun Group,true,
1000063326,ARGW815,VM PUBLIC SECTOR-INDIRECT-ARG,CXQCV,VM PUBLIC SECTOR-INDIRECT-ARG,EDUC.AR S.E.,1518266720000000,,1518266720000000,,301033725,Educ.ar S.E.,true,
301036456,,,,,Sierra Army Depot,1519213588000000,,1519213588000000,,301036456,Sierra Army Depot,true,
1000039635,UKR9998,OTHER SERV. PROVIDERS-UKR,C0888,OTHER SERV. PROVIDERS-UKR,JSC UKRAINIAN DIGITAL COMMUNICATIONS,1518266720000000,,1518266720000000,,301034079,Jsc Ukrainian Digital Communications,true,
1000012118,CHNW417,CHINA MOBILE-CN-SHANGHAI,CXQSR,CHINA MOBILE-SH-CHN,CHINA RAILCOM CO. LTD. SHANGHAI BRANCH,1518266720000000,,1518266720000000,,301032567,Shanghai Ctt,true,
1000029588,USAZZZ5,INTERCO CONSO-USA,CZZZ5,INTERCO CONSO,US GOVT 48,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000028642,SYC9997,ENTERPRISE SYC,C0682,ENTERPRISE SYC,SEYCHELLES BUSINESS MANAGEMENT CONTAINER,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000003789,BEL0010,ELIA  BEL,CXP1Y,VM UTILITIES-BEL,ELIA ASSET N.V.,1518266720000000,,1518266720000000,,301006604,ELIA ASSET N.V.,true,
1000016915,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,COUNTY OF PIERCE,1518266720000000,,1518266720000000,,301001067,County of Pierce,true,
1000067264,TURV320,VM-TUR-PS,CXPC9,VM PUBLIC SECTOR-TUR,MILLI EGITIM BAKANLIGI,1518266720000000,,1518266720000000,,301035598,Milli Egitim Bakanligi,true,
1000021853,RUS9998,OTHER SERV. PROVIDERS-RUS,CRUS8,OTHER SERV. PROVIDERS-RUS,CJSC ENISEYTELECOM,1518266720000000,,1518266720000000,,301030401,CJSC Eniseytelecom,true,
1000022363,BRAX393,HOTH-INDIRECT-BRA,CXQQE,HOTH-INDIRECT-BRA,ERIDATA COM E REP DE MATS ELETRONICOS LTDA,1518266720000000,,1518266720000000,,301008257,Eridata Com e Rep de Mats Eletronicos Lt,true,
1000027402,GBR0001,BT UK,C4052,BRITISH TELECOM-GBR,BRITISH TELECOMMUNICATIONS PLC,1518266720000000,,1518266720000000,,301001020,British Telecommunications Plc,,
1000058489,INDW152,SP-CABLE-IND,CXQ15,SP-CABLE-IND,SITI BROADBAND SERVICES PRIVATE LTD,1518266720000000,,1518266720000000,,301002728,Siti Networks Ltd.,,
1000012809,ARG0494,ENTERPRISE-INDIRECT-ARG,C0536,ENTERPRISE-INDIRECT-ARG,FADETE S.A.,1518266720000000,,1518266720000000,,301007185,Fadete S.A.,true,
1000061998,ZAFX908,SIAE MICROELETTRONICA SA (PTY) LTD,CXR7S,OTHER CABL-CHAN-ZAF,SIAE MICROELETTRONICA SA (PTY) LTD,1518266720000000,,1518266720000000,,301034381,Siae Microelettronica Sa (Pty) Ltd,true,
1000042773,DEU9998,OTHER SERV. PROVIDERS-DEU,CDEU8,OTHER SERV. PROVIDERS-DEU,IQ-OPTIMIZE SOFTWARE AG,1518266720000000,,1518266720000000,,301004971,IQ-optimize Software AG,true,
1000049359,USAU724,TEPS OTHER-USA,CXP10,TEPS OTHER-USA,NAVE COMMUNICATIONS,1518266720000000,,1518266720000000,,301033530,Nave Communications,true,
1000061877,GBRU290,VM TRANSPORT-GBR,CXPEO,VM TRANSPORT-GBR,HIGHWAYS ENGLAND COMPANY LTD,1518266720000000,,1518266720000000,,301034044,Highways England Company Ltd,true,
1000058063,USAQ427,REGIONALS-USA,CXPYK,REGIONALS-USA,NORTHWEST COMMUNICATIONS COOPERATIVE,1518266720000000,,1518266720000000,,301003296,Northwest Communications Cooperative,true,
1000040879,CHNA64E,CABLE & WIRELESS-CHN,CX0S0,CABLE & WIRELESS-CHN,"CHINA HUALU GROUP CO.,LTD",1518266720000000,,1518266720000000,,301032528,Dalian Hualu,true,
1000006452,ITA0009,CONSORZIO TERRECABLATE,C0797,OTHER SERV. PROVIDERS-ITA,CONSORZIO TERRECABLATE TELECOMUNICAZIONI,1518266720000000,,1518266720000000,,301031797,Terrecablate,true,
1000001625,POLA94Z,NON TRADE-POL,CXIKG,NON TRADE-POL,ORANGE POLSKA S.A.,1519213588000000,,1519213588000000,,301002301,NON TRADE EUR Customers,,
1000067880,FRA9997,ENTERPRISE-FRA.,CFRA7,ENTERPRISE-FRA,CASTEL FRERES,1518266720000000,,1518266720000000,,301036183,Castel Freres,true,
1000008994,MOZ0001,TELECOM DE MOZAMBIQUE TDM,CXPOP,EMEA NATIONAL SP-MOZ,TELECOMUNICACOES DE MOCAMBIQUE S.A.R.L.,1518266720000000,,1518266720000000,,301002830,Telecommunication De Mocambique,true,
1000029616,NLD9999,OTHER CUSTOMERS IN NETHERLANDS,CNLD9,OTHER CUSTOMERS IN NETHERLANDS,ACCENTURE NEDERLAND,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
301005055,,,,,Energieversorgung Selb-Marktredwitz GmbH,1519213588000000,,1519213588000000,,301005055,Energieversorgung Selb-Marktredwitz GmbH,true,
1000050335,GEOV573,EMEA CHANNEL-GEO,CXPVN,EMEA CHANNEL-GEO,VEZIRI LTD,1518266720000000,,1518266720000000,,301007591,VEZIRI Ltd,true,
1000028580,CIV0020,IVORY COAST BUSINESS MANAGEMENT CONTAINER,C0562,ENTERPRISE CIV,IVORY COAST BUSINESS MANAGEMENT CONTAINER,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000067910,USAX464,TXLE WEST-USA,CXQS2,TXLE WEST-USA,THE BOEING COMPANY,1518266720000000,,1518266720000000,,301036272,The Boeing Company,true,
1000027815,MKD9999,OTHER CUSTOMERS IN MACEDONIA,CMKD9,OTHER CUSTOMERS IN MACEDONIA,KABTEL MACEDONIA,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
301001359,,,,,GasLINE GmbH & Co. KG,1519213588000000,,1519213588000000,,301001359,GasLINE GmbH & Co. KG,true,
1000027752,MLT0001,VODAFONE MALTA LTD,C8274,VODAFONE-MLT,VODAFONE MALTA LTD,1518266720000000,,1518266720000000,,301000841,Vodafone Malta Limited,true,
1000058629,ESPW570,OTHER TXLE ESP,CXQ8M,OTHER TECHNICAL XTRA LARGE ENTERPRISE-ESP,"ROCHE FARMA, S.A.",1518266720000000,,1518266720000000,,301031527,"Roche Farma, S.A.",true,
1000068250,MYSX028,HOTH-INDIRECT-MYS,CXQIY,HOTH-INDIRECT-MYS,MBI DESA KU,1519213588000000,,1519213588000000,,301036590,MBI Desa Ku,true,
1000032360,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,ADAMS COUNTY COMMUNICATIONS  CENTER INC,1518266720000000,,1518266720000000,,301001084,Adams County Communications  Center Inc.,true,
1000034779,CHNW446,CHINA UNICOM-CN-HUBEI,CXQUZ,CHINA UNICOM-HUB-CHN,CHINA UNITED NETCOM COMM. CORPORATION LTD. JIANGHAN BRANCH,1518266720000000,,1518266720000000,,301000099,China Unicom Hubei Branch,,
1000000040,CHE0114,BUNDESAMT FUER INFORMATIK UND TELEKOMMUNIKATION BIT,CXP88,VM PUBLIC SECTOR-CHE,BUNDESAMT FUER INFORMATIK UND TELEKOMMUNIKATION BIT,1518266720000000,,1518266720000000,,301030254,BIT,true,
301010927,,,,,EEM-Empresa de Electricidade da Mad (ON),1519213588000000,,1519213588000000,,301010927,EEM-Empresa de Electricidade da Mad (ON),true,
1000012847,ARG0541,FUNDACION UNIVERSIDAD DE MORON,C0536,ENTERPRISE-INDIRECT-ARG,FUNDACION UNIVERSIDAD DE MORON,1518266720000000,,1518266720000000,,301007210,Fundacion Universidad de Moron,true,
1000064751,CZE9998,OTHER SERV. PROVIDERS-CZE,C0765,OTHER SERV. PROVIDERS-CZE,COMSOURCE S.R.O.,1518266720000000,,1518266720000000,,301005261,ComSource s.r.o.,true,
1000005821,ITA0012,MEDIASET,CXP9N,VM PUBLIC SECTOR-ITA,RAI RADIOTELEVISIONE ITALIANA S.P.A.,1518266720000000,,1518266720000000,,301001270,Rai - Radiotelevisione Italiana S.p.A.,true,
1000017240,PRT9999,OTHER CUSTOMERS IN PORTUGAL,CPRT9,OTHER CUSTOMERS IN PORTUGAL,MEDIA CAPITAL TELECOMUNICACOES SA,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000027336,USA9999,OTHER CUSTOMERS IN UNITED STATES,CUSA9,OTHER CUSTOMERS IN UNITED STATES,DATACOM SERVICES INC,1518266720000000,,1518266720000000,,301008105,Datacom Services Inc.,true,
1000060287,MEX0010,"TELCEL (RADIOMOVIL DIPSA, SA DE C.V)",C6323,AMERICAMOVIL-MEX,"AMERICA MOVIL, S.A. DE C.V.",1518266720000000,,1518266720000000,,301004892,"Amrica Mvil, S.A. de C.V.",true,
1000065028,UKR0034,OJSC UKRTELECOM,CXRA6,UKRTELECOM-UKR,PJSC UKRTELECOM,1518266720000000,,1518266720000000,,301032444,UKRTELECOM,,
1000003008,KOR0024,"KOREA SAFETY INDUSTRIAL CO.,LTD.",CXP9Y,TEPS GOVT-KOR,"KOREA SAFETY INDUSTRIAL CO.,LTD.",1518266720000000,,1518266720000000,,301008651,"Korea Safety Industrial Co.,Ltd.",true,
1000064838,HUNQ472,ENTERPRISE-TRAFFICOM-HUN,CXRB6,ENTERPRISE-TRAFFICOM-HUN,GLOBENET ZRT.,1518266720000000,,1518266720000000,,301001770,TRAFFICOM access customers,,
301012341,,,,,Columbus Communications Jamaica Ltd (ON),1519213588000000,,1519213588000000,,301012341,Columbus Communications Jamaica Ltd (ON),true,
1000068097,CRI9996,PS-INDIRECT-CRI,C0413,PS-INDIRECT-CRI,"FLORIDA ICE & FARM COMPANY, S.A.",1518266720000000,,1518266720000000,,301036447,"FLORIDA ICE & FARM COMPANY, S.A.",true,
1000056447,RWA9998,OTHER SERV. PROVIDERS-RWA,C0860,OTHER SERV. PROVIDERS-RWA,LIQUID TELECOMMUNICATIONS RWANDA LTD,1518266720000000,,1518266720000000,,301009929,Liquid Telecommunications Rwanda Ltd,true,
1000064316,USA4065,T-MOBILE-SP,C8181,TMOBILE-USA,IOWA WIRELESS SERVICES LLC,1518266720000000,,1518266720000000,,301001365,Iowa Wireless Services LLC,,
1000052690,CHNW563,TEPS PUB-CN-SOUTH,CXP8D,TEPS PUBLIC SECTOR-CHN,CHINA COMPUTER NETWORK AND INFORMAT ION SECURITY MANAGEMENT CENTER SHAN GHAI BRANCH,1518266720000000,,1518266720000000,,301007963,China Computer Network and Information,true,
1000048198,RUS9998,OTHER SERV. PROVIDERS-RUS,CRUS8,OTHER SERV. PROVIDERS-RUS,SATEL TVK LTD,1518266720000000,,1518266720000000,,301035027,Satel Tvk Ltd,true,
1000068069,USA4394,CENTURYLINK-USA,C4394,CENTURYLINK-USA,GEOMETRIC RESULTS INC,1518266720000000,,1518266720000000,,301036420,Geometric Results Inc,true,
1000054547,CODV143,IPS-PUB-CD,CXP85,VM PUBLIC SECTOR-COD,INFRA-COM S.A.,1518266720000000,,1518266720000000,,301002819,Broadband Infraco Pty Ltd,,
1000037139,ESP9999,OTHER CUSTOMERS IN SPAIN,CESP9,OTHER CUSTOMERS IN SPAIN,SISTEM MONTAJES Y MANTENIMIENTOS INC,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000036328,USAW027,TXLE EAST-USA,CXPYH,TXLE EAST-USA,THOMSON INC,1518266720000000,,1518266720000000,,301002526,Thomson Financial Inc.,true,
1000026493,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,PENNSYLVANIA HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA HEALTH SYSTEM,1518266720000000,,1518266720000000,,301004073,Pennsylvania Hospital,true,
301013830,,,,,"Zayo Group, LLC (ON)",1519213588000000,,1519213588000000,,301013830,"Zayo Group, LLC (ON)",true,
1000031000,USA9998,OTHER SERV. PROVIDERS-USA,CUSA8,OTHER SERV. PROVIDERS-USA,PMC SIERRA INC,1518266720000000,,1518266720000000,,301033575,Pmc Sierra Inc,true,
1000055097,BRAW816,VM PUBLIC SECTOR-INDIRECT-BRA,CXQCW,VM PUBLIC SECTOR-INDIRECT-BRA,COMANDO DA MARINHA,1518266720000000,,1518266720000000,,301008014,Comando da Marinha,true,
1000055448,ITAV678,SI OIL AND GAS-ITA,CXPSQ,VM OIL AND GAS-ITA,FORES ENGINEEERING SRL,1518266720000000,,1518266720000000,,301030714,Fores Engineeering SRL,true,
1000044307,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,SAGINAW COUNTY,1518266720000000,,1518266720000000,,301009219,Sagniaw County,true,
1000062711,MEX9998,OTHER SERV. PROVIDERS-MEX,C0834,OTHER SERV. PROVIDERS-MEX,ULTRAVISION S.A. DE C.V.,1518266720000000,,1518266720000000,,301033109,Ultravision SA,true,
301035773,,,,,Basket Telecommunications,1519213588000000,,1519213588000000,,301035773,Basket Telecommunications,true,
1000062471,UKRV022,IPS-ENE-UKR,CXP6O,VM UTILITIES-UKR,SSE CHERNOBIL NPP CHERNOBIL NPP,1518266720000000,,1518266720000000,,301034254,Sse Chernobil Npp Chernobil Npp,true,
